step,q1,q2,cv,q3,ch,mae,mu_x,mu_y,sigma_x,sigma_y,xopt_runtime,xopt_error,run,best_mae,q1_misalign_x,q1_misalign_y,q2_misalign_x,q2_misalign_y,q3_misalign_x,q3_misalign_y
15,10.68596518334808,-16.852017009312384,0.0008725878099532399,-0.3692004431995202,0.0006011119413362076,4.7036344767548144e-05,-2.235367446701275e-09,-1.0119265425601043e-08,9.69489265116863e-05,9.118410525843501e-05,0.01931869995314628,0.0,0.0,4.4129588786745444e-05,-1.1291259138616894e-10,0.00019999989027345985,9.999978412240657e-05,-0.0003000001235280871,-0.00010000028824051039,0.00014999989880562937
16,-8.472570293035727,11.259637803695334,-0.0012660959366558363,20.909634542718017,0.00030169744655307573,9.319188393419608e-05,3.9668775571044534e-06,-2.891278018068988e-05,0.0002944411535281688,4.5446711737895384e-05,0.01581919996533543,0.0,0.0,4.4129588786745444e-05,-1.1291259138616894e-10,0.00019999989027345985,9.999978412240657e-05,-0.0003000001235280871,-0.00010000028824051039,0.00014999989880562937
17,-0.8174740576312529,-17.46818057173102,0.0011757219809404957,24.962178620233864,0.0005236031656087042,8.723219798412174e-05,-8.250123073594295e-08,-4.15411705034785e-09,0.00014954456128180027,0.00019929757399950176,0.018957499996758997,0.0,0.0,4.4129588786745444e-05,-1.1291259138616894e-10,0.00019999989027345985,9.999978412240657e-05,-0.0003000001235280871,-0.00010000028824051039,0.00014999989880562937
18,-5.302132195906488,10.63810090663686,-0.0008835294760193377,4.870719007977609,-0.0001966663729124222,4.712093868874945e-05,-2.9108335297678423e-08,-2.907656835304806e-07,6.101036342442967e-05,0.00012715351476799697,0.022112499922513962,0.0,0.0,4.4129588786745444e-05,-1.1291259138616894e-10,0.00019999989027345985,9.999978412240657e-05,-0.0003000001235280871,-0.00010000028824051039,0.00014999989880562937
19,-6.69493485618159,-24.08901027873025,0.0014563946878991662,21.780651959499988,0.0005891060958099568,0.0001129720185417682,6.847017175459769e-09,-8.213328328565694e-08,6.71449233777821e-05,0.00038465418037958443,0.024337199982255697,0.0,0.0,4.4129588786745444e-05,-1.1291259138616894e-10,0.00019999989027345985,9.999978412240657e-05,-0.0003000001235280871,-0.00010000028824051039,0.00014999989880562937
20,-2.0931836231323446,11.534319306564527,-0.0007254913023149635,-9.098127773802583,-0.00069608728827338,3.3802076359279454e-05,1.975458729930324e-08,-9.471250450587831e-09,3.2298328733304515e-05,0.00010288075282005593,0.021082199993543327,0.0,0.0,3.3802076359279454e-05,-1.1291259138616894e-10,0.00019999989027345985,9.999978412240657e-05,-0.0003000001235280871,-0.00010000028824051039,0.00014999989880562937
21,3.0824691653572853,4.327899957045633,-0.0001849628066655591,-8.337542344200681,-0.0003572318585179942,3.510684837237932e-05,8.0747213360155e-09,1.8752189134829678e-08,1.5779538443894126e-05,0.00012462103040888906,0.019737299997359514,0.0,0.0,3.3802076359279454e-05,-1.1291259138616894e-10,0.00019999989027345985,9.999978412240657e-05,-0.0003000001235280871,-0.00010000028824051039,0.00014999989880562937
22,12.236266047116402,-12.632279231783354,0.0014191441472154822,27.77259189989673,0.0005087719230352701,9.75341463345103e-05,-5.883805442863377e-09,-1.6111698641907424e-09,5.614892143057659e-05,0.00033398016239516437,0.021690899971872568,0.0,0.0,3.3802076359279454e-05,-1.1291259138616894e-10,0.00019999989027345985,9.999978412240657e-05,-0.0003000001235280871,-0.00010000028824051039,0.00014999989880562937
23,0.6247027059849446,2.726020046284631,-0.0001744767873079485,-5.658854341564504,-0.00023329282972616176,6.68161956127733e-05,-3.858823674818268e-06,4.0481540963810403e-07,0.00016670343757141382,9.629770647734404e-05,0.02217530005145818,0.0,0.0,3.3802076359279454e-05,-1.1291259138616894e-10,0.00019999989027345985,9.999978412240657e-05,-0.0003000001235280871,-0.00010000028824051039,0.00014999989880562937
24,27.441825119985722,-22.927314974752576,0.0017979166077419842,25.33351149993877,0.0005445842019539334,2.8839383958256803e-05,1.3697942904400406e-06,4.180606083536986e-09,2.093819966830779e-05,9.304536069976166e-05,0.020372500061057508,0.0,0.0,2.8839383958256803e-05,-1.1291259138616894e-10,0.00019999989027345985,9.999978412240657e-05,-0.0003000001235280871,-0.00010000028824051039,0.00014999989880562937
25,8.426379592226823,-6.902511770652776,-0.0005006565057214355,-21.52767996480267,7.421822291881901e-06,4.0424092730972916e-05,5.7604552239354234e-09,-1.7640718397160526e-07,3.259024742874317e-05,0.000128923958982341,0.028213499928824604,0.0,0.0,2.8839383958256803e-05,-1.1291259138616894e-10,0.00019999989027345985,9.999978412240657e-05,-0.0003000001235280871,-0.00010000028824051039,0.00014999989880562937
26,-2.629388622634323,10.586738369123847,-0.0007043975329143069,-7.428453536202883,-0.000599695116786184,2.9278220608830452e-05,-4.417467494022276e-07,-1.740090738167055e-09,1.531613088445738e-05,0.00010135326738236472,0.018417300074361265,0.0,0.0,2.8839383958256803e-05,-1.1291259138616894e-10,0.00019999989027345985,9.999978412240657e-05,-0.0003000001235280871,-0.00010000028824051039,0.00014999989880562937
27,9.421203250994685,-13.375680798640971,-0.00022989811040197375,-20.05056793692518,0.0005325490286291468,6.445237522711977e-05,4.2108058551093563e-05,3.6270779673941433e-05,2.1706831830670126e-05,0.00015772382903378457,0.025843100040219724,0.0,0.0,2.8839383958256803e-05,-1.1291259138616894e-10,0.00019999989027345985,9.999978412240657e-05,-0.0003000001235280871,-0.00010000028824051039,0.00014999989880562937
28,1.2301106066673846,8.219109582293445,-0.0002967758575383492,3.4951712039889755,-0.00017140755951267856,0.00010972871677950025,1.164286800303671e-07,-1.5705725672887638e-05,0.00010196548100793734,0.0003211272123735398,0.0161661000456661,0.0,0.0,2.8839383958256803e-05,-1.1291259138616894e-10,0.00019999989027345985,9.999978412240657e-05,-0.0003000001235280871,-0.00010000028824051039,0.00014999989880562937
29,-11.398136527683773,18.651171668673747,-0.0009522355376160513,-22.292930493492847,-0.0014587591202506924,5.245311331236735e-05,6.297859363257885e-05,2.606498856039252e-05,8.058900129981339e-05,4.017987157567404e-05,0.018719100044108927,0.0,0.0,2.8839383958256803e-05,-1.1291259138616894e-10,0.00019999989027345985,9.999978412240657e-05,-0.0003000001235280871,-0.00010000028824051039,0.00014999989880562937
30,8.466043149927,-8.008316532796556,0.0006556596996572479,1.2500665693739075,0.00028234020949408626,4.410997644299641e-05,-3.4544589198048925e-06,-1.664277533564018e-07,5.805949695059098e-05,0.00011475952487671748,0.02665409992914647,0.0,0.0,2.8839383958256803e-05,-1.1291259138616894e-10,0.00019999989027345985,9.999978412240657e-05,-0.0003000001235280871,-0.00010000028824051039,0.00014999989880562937
31,28.212002022957755,-22.509129664514273,0.0017190856383054699,20.942443716338122,0.0006159543285253286,8.118775440379977e-05,1.2956084901816212e-05,1.064001025952166e-06,0.00022847576474305242,8.225515193771571e-05,0.11664130003191531,0.0,0.0,2.8839383958256803e-05,-1.1291259138616894e-10,0.00019999989027345985,9.999978412240657e-05,-0.0003000001235280871,-0.00010000028824051039,0.00014999989880562937
32,-4.268332805931245,10.930252303722604,-0.0008253668171540408,5.754345531350107,-0.00017564120009141206,6.910687807248905e-05,-2.126105869137973e-08,-7.890093911555596e-09,9.621335630072281e-05,0.00018018500122707337,0.02509839995764196,0.0,0.0,2.8839383958256803e-05,-1.1291259138616894e-10,0.00019999989027345985,9.999978412240657e-05,-0.0003000001235280871,-0.00010000028824051039,0.00014999989880562937
33,-9.699840605325488,17.139499042542916,-0.0014173987907595822,-8.954096309164049,-0.0005851511253758998,8.210579835576937e-05,0.0001552251778775826,2.6305768187739886e-05,0.00012431488721631467,2.257734195154626e-05,0.02095150004606694,0.0,0.0,2.8839383958256803e-05,-1.1291259138616894e-10,0.00019999989027345985,9.999978412240657e-05,-0.0003000001235280871,-0.00010000028824051039,0.00014999989880562937
34,-22.382816187710638,20.38346672827791,6.281874448128084e-05,-28.197883721162377,-0.001485200573463496,0.00010596682841423899,0.0002291988639626652,1.2692476957454346e-05,0.00013021810445934534,5.17578846483957e-05,0.016728400019928813,0.0,0.0,2.8839383958256803e-05,-1.1291259138616894e-10,0.00019999989027345985,9.999978412240657e-05,-0.0003000001235280871,-0.00010000028824051039,0.00014999989880562937
35,-6.90881586006884,8.455470936938083,-0.0008579337865023686,6.891763068416249,-0.00014728091144535537,2.0810046407859772e-05,-3.020113581442274e-05,1.887974576675333e-07,4.206917765259277e-06,4.864333095611073e-05,0.021505899960175157,0.0,0.0,2.0810046407859772e-05,-1.1291259138616894e-10,0.00019999989027345985,9.999978412240657e-05,-0.0003000001235280871,-0.00010000028824051039,0.00014999989880562937
36,-7.248918068845568,14.766661726103422,-0.0011773024968481315,-7.446748177856922,-0.0007490259154271865,2.6255849661538377e-05,9.951366337190848e-06,1.0248446415062062e-05,5.478030288941227e-05,3.004328209499363e-05,0.019187700003385544,0.0,0.0,2.0810046407859772e-05,-1.1291259138616894e-10,0.00019999989027345985,9.999978412240657e-05,-0.0003000001235280871,-0.00010000028824051039,0.00014999989880562937
37,8.287260252510437,-14.31014428168264,0.0005577761050145953,-6.557106894822778,0.0004483488319513387,5.0551025196909904e-05,-2.4648921680636704e-05,5.71334567212034e-07,9.261526429327205e-05,8.436857024207711e-05,0.01784580003004521,0.0,0.0,2.0810046407859772e-05,-1.1291259138616894e-10,0.00019999989027345985,9.999978412240657e-05,-0.0003000001235280871,-0.00010000028824051039,0.00014999989880562937
38,6.164120408048238,-2.8500941045818666,0.00019482021909609154,-6.989330549728718,-1.258804430002811e-05,2.6964253265759908e-05,2.2624911366619926e-07,9.7372833351983e-07,2.3586007955600508e-05,8.307102689286694e-05,0.01928869995754212,0.0,0.0,2.0810046407859772e-05,-1.1291259138616894e-10,0.00019999989027345985,9.999978412240657e-05,-0.0003000001235280871,-0.00010000028824051039,0.00014999989880562937
39,5.307830167411147,-0.8634616850235155,0.00022274683452002541,-2.4904544155716613,-1.906966188496837e-05,4.376660945126787e-05,-1.3082524219498737e-06,-2.604806468298193e-07,7.846387234167196e-06,0.00016565131954848766,0.02421689999755472,0.0,0.0,2.0810046407859772e-05,-1.1291259138616894e-10,0.00019999989027345985,9.999978412240657e-05,-0.0003000001235280871,-0.00010000028824051039,0.00014999989880562937
40,0.04177716829229632,-0.45058694989747916,0.0001309095514983133,9.140858822746543,0.00018173604523733482,5.666618744726293e-05,-1.945664962477167e-09,-8.322786015924066e-09,5.338150367606431e-05,0.00017327297246083617,0.023878200096078217,0.0,0.0,2.0810046407859772e-05,-1.1291259138616894e-10,0.00019999989027345985,9.999978412240657e-05,-0.0003000001235280871,-0.00010000028824051039,0.00014999989880562937
41,5.8917303990129515,-14.77795439985361,0.0009713602415104526,8.633801682624972,0.0003421153799903435,5.653057087329216e-05,-7.909770647529513e-05,-5.6972282891365467e-08,0.0001073342064046301,3.963339258916676e-05,0.020789099973626435,0.0,0.0,2.0810046407859772e-05,-1.1291259138616894e-10,0.00019999989027345985,9.999978412240657e-05,-0.0003000001235280871,-0.00010000028824051039,0.00014999989880562937
42,-6.258885031194253,10.892460927199838,-0.0010186536014587496,11.485831574615046,-0.0016386870549047812,0.0002621348248794675,-0.0007405913784168661,-3.247952554374933e-05,0.00014673863188363612,0.00012872970546595752,0.018793900031596422,0.0,0.0,2.0810046407859772e-05,-1.1291259138616894e-10,0.00019999989027345985,9.999978412240657e-05,-0.0003000001235280871,-0.00010000028824051039,0.00014999989880562937
43,3.186250687308438,-4.5121919119594995,0.00048518508360762366,9.251138794110597,0.00027765034043824124,5.4772652219980955e-05,6.237089564820053e-07,-1.1793326848419383e-07,4.309634095989168e-05,0.00017525262956041843,0.01858390006236732,0.0,0.0,2.0810046407859772e-05,-1.1291259138616894e-10,0.00019999989027345985,9.999978412240657e-05,-0.0003000001235280871,-0.00010000028824051039,0.00014999989880562937
44,-8.292466333586908,-1.8849824456807227,-0.0001956508118399369,15.450230923246673,0.00030728886937762427,4.567186624626629e-05,-3.147063580399845e-06,3.3018500289472286e-06,6.305218994384632e-05,0.00011318636097712442,0.016874999972060323,0.0,0.0,2.0810046407859772e-05,-1.1291259138616894e-10,0.00019999989027345985,9.999978412240657e-05,-0.0003000001235280871,-0.00010000028824051039,0.00014999989880562937
45,-11.248923152888942,15.943875457899468,-0.0015426709683987831,-5.773289402540346,-0.0006794951855961379,3.8485261029563844e-05,3.2522541005164385e-05,3.1265503821487073e-06,5.2652674639830366e-05,6.563928764080629e-05,0.01948790007736534,0.0,0.0,2.0810046407859772e-05,-1.1291259138616894e-10,0.00019999989027345985,9.999978412240657e-05,-0.0003000001235280871,-0.00010000028824051039,0.00014999989880562937
46,4.967835618136578,-6.561932233848947,0.0006486798046964168,9.430711028293937,0.00032899202032084495,4.843321585212834e-05,1.489467422288726e-06,-3.158982053719228e-06,1.8959426597575657e-05,0.00017012498574331403,0.0186887999298051,0.0,0.0,2.0810046407859772e-05,-1.1291259138616894e-10,0.00019999989027345985,9.999978412240657e-05,-0.0003000001235280871,-0.00010000028824051039,0.00014999989880562937
47,3.6943319448254166,4.008576672420308,-0.0002328157868361766,-11.992150023009405,-0.00044705767697893623,2.5816145353019238e-05,-4.750675543618854e-06,8.497397175233345e-06,1.5424455341417342e-05,7.459205517079681e-05,0.02552200003992766,0.0,0.0,2.0810046407859772e-05,-1.1291259138616894e-10,0.00019999989027345985,9.999978412240657e-05,-0.0003000001235280871,-0.00010000028824051039,0.00014999989880562937
48,8.82107745258092,-14.969810154744117,0.0006188956279836829,-5.5153538482704745,0.0005355663451059046,3.498182923067361e-05,1.1466715932328952e-06,-1.0164239938603714e-06,4.982295286026783e-05,8.794126915745437e-05,0.015958200092427433,0.0,0.0,2.0810046407859772e-05,-1.1291259138616894e-10,0.00019999989027345985,9.999978412240657e-05,-0.0003000001235280871,-0.00010000028824051039,0.00014999989880562937
49,9.076446552244231,-6.551932736080831,0.0008628343035114037,11.418996527888314,0.00034678938707438086,0.00010214772919425741,-8.987342425825773e-09,-5.625679477816448e-09,0.00010734562965808436,0.0003012306697200984,0.024316500057466328,0.0,0.0,2.0810046407859772e-05,-1.1291259138616894e-10,0.00019999989027345985,9.999978412240657e-05,-0.0003000001235280871,-0.00010000028824051039,0.00014999989880562937
50,-8.984706369601092,16.05161311087752,-0.0013692047909146855,-7.668746388605088,-0.0008324874980060652,2.392297756159678e-05,-1.5200004099824582e-07,-4.5023966777080204e-09,8.522155985701829e-05,1.031384636007715e-05,0.01671829994302243,0.0,0.0,2.0810046407859772e-05,-1.1291259138616894e-10,0.00019999989027345985,9.999978412240657e-05,-0.0003000001235280871,-0.00010000028824051039,0.00014999989880562937
51,2.2838631394418347,-8.486472952908787,0.0007219934462447421,16.57626459955052,0.0004245703098367831,2.6585516025079414e-05,1.9678481066875975e-09,1.4097167877480388e-09,3.109675844825688e-06,0.00010322900925530121,0.017600900027900934,0.0,0.0,2.0810046407859772e-05,-1.1291259138616894e-10,0.00019999989027345985,9.999978412240657e-05,-0.0003000001235280871,-0.00010000028824051039,0.00014999989880562937
52,-7.9613465315254395,11.743448857432147,-0.0011347329740442624,1.463330994285398,-0.00034050594703679844,7.607548468513414e-06,-5.955644155619666e-08,-3.433524398133159e-08,6.836966349510476e-06,2.3499336748500355e-05,0.0242625999962911,0.0,0.0,7.607548468513414e-06,-1.1291259138616894e-10,0.00019999989027345985,9.999978412240657e-05,-0.0003000001235280871,-0.00010000028824051039,0.00014999989880562937
53,-1.3467477597779909,7.55666400040834,-0.00046519076215951224,-3.327820659635188,-0.00035075977717722337,4.747601633425802e-05,-3.264705128458445e-08,1.5899559002718888e-08,4.840125620830804e-05,0.0001414542639395222,0.019577400060370564,0.0,0.0,7.607548468513414e-06,-1.1291259138616894e-10,0.00019999989027345985,9.999978412240657e-05,-0.0003000001235280871,-0.00010000028824051039,0.00014999989880562937
54,5.941754557277251,7.040394999081809,-0.0005069886372147991,-20.04235992353903,-0.0001992637277881063,0.0001403820642735809,0.000282078719465062,4.4791588152293116e-05,0.00021159958851058036,2.3058304577716626e-05,0.02223770006094128,0.0,0.0,7.607548468513414e-06,-1.1291259138616894e-10,0.00019999989027345985,9.999978412240657e-05,-0.0003000001235280871,-0.00010000028824051039,0.00014999989880562937
55,9.916801369432717,-9.73107780770921,0.0004478356951159854,-7.223703665692303,0.00029104790169288513,3.287539220764302e-05,-1.1748229553631973e-06,-7.32991409790884e-08,0.00012812750355806202,2.125949549736106e-06,0.019085400039330125,0.0,0.0,7.607548468513414e-06,-1.1291259138616894e-10,0.00019999989027345985,9.999978412240657e-05,-0.0003000001235280871,-0.00010000028824051039,0.00014999989880562937
56,14.716352972636669,-19.1499304090584,0.001643279768416942,29.001511421241737,0.0005057243248480618,7.221920895972289e-06,-5.200037378472189e-08,2.5278268367401324e-09,5.167596555111231e-06,2.366555781918578e-05,0.02034829999320209,0.0,0.0,7.221920895972289e-06,-1.1291259138616894e-10,0.00019999989027345985,9.999978412240657e-05,-0.0003000001235280871,-0.00010000028824051039,0.00014999989880562937
57,20.653845291135745,-19.584284451627248,0.0016103598671079944,18.337103376721466,0.00052346355526543,8.259955939138308e-05,-2.4049722924246453e-05,5.290513945510611e-05,0.0002381152007728815,1.532818168925587e-05,0.026376300025731325,0.0,0.0,7.221920895972289e-06,-1.1291259138616894e-10,0.00019999989027345985,9.999978412240657e-05,-0.0003000001235280871,-0.00010000028824051039,0.00014999989880562937
58,-15.491339116663053,18.15444390103329,-0.00013511697763249567,-28.042887585957516,-0.001964308189801311,7.523095700889826e-05,-5.591563240159303e-05,5.492865966516547e-05,0.00018671120051294565,3.36832908942597e-06,0.016272999928332865,0.0,0.0,7.221920895972289e-06,-1.1291259138616894e-10,0.00019999989027345985,9.999978412240657e-05,-0.0003000001235280871,-0.00010000028824051039,0.00014999989880562937
59,-7.400271896194563,-2.206792693623893,-0.00011491891367729585,19.155546056284724,0.0003765079462743939,3.996021405328065e-05,1.1442463687671989e-07,-8.722054190002382e-10,7.279825513251126e-05,8.692729898029938e-05,0.015743099967949092,0.0,0.0,7.221920895972289e-06,-1.1291259138616894e-10,0.00019999989027345985,9.999978412240657e-05,-0.0003000001235280871,-0.00010000028824051039,0.00014999989880562937
60,-19.013859622096838,19.62959394870238,-0.0010951453565717659,-22.24490578166516,-0.0013257628040858776,6.033157478668727e-05,0.00014807868865318596,2.7982423489447683e-08,4.03515477955807e-05,5.286808664095588e-05,0.015744399977847934,0.0,0.0,7.221920895972289e-06,-1.1291259138616894e-10,0.00019999989027345985,9.999978412240657e-05,-0.0003000001235280871,-0.00010000028824051039,0.00014999989880562937
61,-6.181345088955574,13.124275135732512,-0.0009585217855910987,-14.522751838491098,-0.0009703272611578418,2.2772394004277885e-05,-1.1983388503722381e-08,-2.7437593530521553e-08,8.708308450877666e-05,3.967067186749773e-06,0.02183910005260259,0.0,0.0,7.221920895972289e-06,-1.1291259138616894e-10,0.00019999989027345985,9.999978412240657e-05,-0.0003000001235280871,-0.00010000028824051039,0.00014999989880562937
62,-2.4804413466321056,12.614280810304363,-0.0008138439747495185,-23.657864691147132,-0.0009856725898451566,5.837315256940201e-05,0.00013832595141138881,-1.3017142919125035e-08,3.70895977539476e-05,5.8064037148142233e-05,0.016987800016067922,0.0,0.0,7.221920895972289e-06,-1.1291259138616894e-10,0.00019999989027345985,9.999978412240657e-05,-0.0003000001235280871,-0.00010000028824051039,0.00014999989880562937
63,-2.882161571808578,-10.018516478668559,0.0005899030976492848,15.467249979754174,0.0004389544748134826,5.17930748173967e-05,-6.116351869422942e-11,-1.341530833087745e-07,0.00013441270857583731,7.262537110364065e-05,0.01759699999820441,0.0,0.0,7.221920895972289e-06,-1.1291259138616894e-10,0.00019999989027345985,9.999978412240657e-05,-0.0003000001235280871,-0.00010000028824051039,0.00014999989880562937
64,1.9595999034845197,-10.862814810738712,0.0009464512932195593,28.192502625176882,0.000631852871842884,8.988779882201925e-05,5.4441312386188656e-05,1.9043027350562625e-06,0.0002218944428022951,8.131114736897871e-05,0.101691999938339,0.0,0.0,7.221920895972289e-06,-1.1291259138616894e-10,0.00019999989027345985,9.999978412240657e-05,-0.0003000001235280871,-0.00010000028824051039,0.00014999989880562937
65,-0.9961407594414965,-16.551634468595996,0.0010904327122919593,22.125597687262317,0.0005252728755256246,5.6636694353073835e-05,-6.225167226148187e-07,-2.171655069105327e-07,5.0600487156771123e-05,0.00017510660109110177,0.017793499981053174,0.0,0.0,7.221920895972289e-06,-1.1291259138616894e-10,0.00019999989027345985,9.999978412240657e-05,-0.0003000001235280871,-0.00010000028824051039,0.00014999989880562937
66,13.015908922693326,-18.201363324608966,0.0013073464382328157,13.188018345434276,0.0005832951900262022,5.004720151191577e-05,-2.4547085786252865e-07,3.062950781895779e-08,0.0001569266605656594,4.298604108043946e-05,0.02550139999948442,0.0,0.0,7.221920895972289e-06,-1.1291259138616894e-10,0.00019999989027345985,9.999978412240657e-05,-0.0003000001235280871,-0.00010000028824051039,0.00014999989880562937
67,5.388198632324553,5.274040660674349,2.0733472153999698e-05,-2.2063503073316957,-0.00023438072831570843,0.00010653982462827116,-1.2661303117056377e-09,-1.2605596566572785e-09,0.00013551719894167036,0.0002906395820900798,0.024547999957576394,0.0,0.0,7.221920895972289e-06,-1.1291259138616894e-10,0.00019999989027345985,9.999978412240657e-05,-0.0003000001235280871,-0.00010000028824051039,0.00014999989880562937
68,-6.193515601256302,15.909606944206798,-0.0011841347506302612,-8.24843156633199,-0.0008079723007367785,5.346390753402375e-05,1.8607319361763075e-05,-2.769373168121092e-06,0.00013489107368513942,5.758786937803961e-05,0.01632749999407679,0.0,0.0,7.221920895972289e-06,-1.1291259138616894e-10,0.00019999989027345985,9.999978412240657e-05,-0.0003000001235280871,-0.00010000028824051039,0.00014999989880562937
