step,q1,q2,cv,q3,ch,mae,mu_x,mu_y,sigma_x,sigma_y,xopt_runtime,xopt_error,run,best_mae
37,9.365726255157542,-9.20778453305163,0.0008206359700819563,9.691283028749778,0.0003973085877955628,0.00010285897587891668,3.40945302923501e-06,-0.00011714634456438944,9.516082354821265e-05,0.0001957192871486768,0.01846509997267276,0.0,0.0,7.907582767074928e-05
38,9.527667585203764,-9.488646607287023,0.0007568906074684261,9.370983770025948,0.00041278363671744787,0.00012346066068857908,8.385781256947666e-06,-0.00020094502542633563,9.834920638240874e-05,0.00018616265151649714,0.022818000055849552,0.0,0.0,7.907582767074928e-05
39,9.159466213806711,-9.122790632560914,0.0009660655403217829,9.54347343804051,0.0005216035209468071,0.00010370042582508177,6.070562812965363e-05,7.287062908289954e-05,8.89298171387054e-05,0.00019229561439715326,0.03219709999393672,0.0,0.0,7.907582767074928e-05
40,9.482128642713715,-9.275899353828384,0.00105066827787561,9.49976954310903,0.0004341335583425206,0.00011695342254824936,1.984183290915098e-05,0.0001557594514451921,9.847904584603384e-05,0.0001937333872774616,0.01996479998342693,0.0,0.0,7.907582767074928e-05
41,9.113934626044596,-9.437200541786101,0.001056574565379318,9.603761391016313,0.00025769220315052127,0.00012477970449253917,-6.14891032455489e-05,0.0001710669748717919,8.484172576572746e-05,0.00018172102863900363,0.017238000058569014,0.0,0.0,7.907582767074928e-05
42,9.43081885889103,-9.175733308338955,0.0008933861186081249,9.443633852932576,0.0005595049775380855,9.890822548186406e-05,7.748154166620225e-05,-2.532783582864795e-05,9.754846541909501e-05,0.00019527506083250046,0.02353809995111078,0.0,0.0,7.907582767074928e-05
43,9.109318796266322,-9.241505331612109,0.0008017638112715558,9.491204977296972,0.0004972330815610681,0.00011147842451464385,4.86732751596719e-05,-0.00012430244532879442,8.621122833574191e-05,0.00018672672740649432,0.026289899949915707,0.0,0.0,7.907582767074928e-05
44,9.174560519394616,-9.247524285499956,0.0008453220929272652,9.49270377631408,0.0004861906649978223,9.881029836833477e-05,4.3627776904031634e-05,-7.530116272391751e-05,8.835816697683185e-05,0.00018795406504068524,0.0209575000917539,0.0,0.0,7.907582767074928e-05
45,9.230129493940536,-9.547405092176986,0.0008047788136748269,9.63280855629376,0.0004582005713880199,0.00010914292943198234,2.7498424969962798e-05,-0.00014029267185833305,8.786436228547245e-05,0.00018091624951921403,0.02062389999628067,0.0,0.0,7.907582767074928e-05
46,9.29433857290946,-9.136462090171959,0.0009574578944864355,9.437940902048725,0.00047361718997477903,9.618520562071353e-05,3.927875877707265e-05,5.864613558514975e-05,9.32714538066648e-05,0.00019354447431396693,0.021891799988225102,0.0,0.0,7.907582767074928e-05
47,9.43257090434446,-9.479375405134409,0.0008251145811926516,9.44372744288359,0.0003942898998486144,9.941891039488837e-05,-3.694620431815565e-08,-0.00011716494191205129,9.517790749669075e-05,0.00018529585213400424,0.016452500014565885,0.0,0.0,7.907582767074928e-05
48,9.253048722668398,-9.503017853476805,0.0009723355958767561,9.196895617827844,0.0005173773578210793,9.845452586887404e-05,5.584615428233519e-05,7.136645581340417e-05,8.869192242855206e-05,0.00017791357822716236,0.024463700014166534,0.0,0.0,7.907582767074928e-05
49,9.114395200811051,-9.240883960730987,0.0010267453906397028,9.345718473671736,0.0005696310289570136,0.00012520163727458566,8.170167711796239e-05,0.00014767202083021402,8.624653855804354e-05,0.00018518629076424986,0.02301390003412962,0.0,0.0,7.907582767074928e-05
50,9.376890156226114,-9.43763940236381,0.0008603999728458854,9.426575873271515,0.00042497459744258423,9.098438022192568e-05,1.4265559912018944e-05,-7.076962356222793e-05,9.36124924919568e-05,0.0001852898276410997,0.017572399927303195,0.0,0.0,7.907582767074928e-05
51,9.09457576519852,-9.649288495136382,0.0009452793949193337,9.338988871758323,0.0003506037992293421,7.804260530974716e-05,-2.1128840671735816e-05,3.7497884477488697e-05,8.20923232822679e-05,0.00017145134916063398,0.01851269998587668,0.0,0.0,7.804260530974716e-05
52,9.027327146460017,-9.743999532495867,0.0009556580501815753,9.318059875523474,0.0003088235635675935,8.411625458393246e-05,-4.085878754267469e-05,4.992305184714496e-05,7.891870336607099e-05,0.00016676449740771204,0.020439699990674853,0.0,0.0,7.804260530974716e-05
53,9.318840203016494,-9.73820320182995,0.0010333263413970205,9.228432986554516,0.0003696833654622131,0.00010168348671868443,-1.3205979485064745e-05,0.00013248373579699546,8.905564027372748e-05,0.00017198860587086529,0.019369399989955127,0.0,0.0,7.804260530974716e-05
54,9.199809464028444,-9.333393095857705,0.0008782228364094724,9.446456388106157,0.0004658018875790907,8.653513214085251e-05,3.369356636540033e-05,-3.8827882235636935e-05,8.846067794365808e-05,0.00018515839474275708,0.015385500038973987,0.0,0.0,7.804260530974716e-05
55,9.219056296286729,-9.414859730805464,0.0008686677346606165,9.62406545315208,0.0003178664845421607,9.15470882318914e-05,-3.425393515499309e-05,-5.842734026373364e-05,8.857240027282387e-05,0.0001849346881499514,0.018679399974644184,0.0,0.0,7.804260530974716e-05
56,9.147653535396575,-9.89277455036371,0.0008480293721206092,9.45746998937254,0.0002993263702154136,9.68020103755407e-05,-4.709065979113802e-05,-9.214936289936304e-05,8.201356104109436e-05,0.000165954465046525,0.019153800094500184,0.0,0.0,7.804260530974716e-05
57,9.268668691344704,-9.268816770705515,0.0009383079030724159,9.441358492330393,0.00044311629651689005,8.412005263380706e-05,2.416488314338494e-05,3.2303858461091295e-05,9.132213745033368e-05,0.00018868932966142893,0.01867829996626824,0.0,0.0,7.804260530974716e-05
58,9.242780770042495,-9.555959725690226,0.0009646755993111481,9.198262653940512,0.0005051770004379237,9.363770368508995e-05,4.979260847903788e-05,6.087065048632212e-05,8.789227285888046e-05,0.00017599528655409813,0.020105900010094047,0.0,0.0,7.804260530974716e-05
59,9.223208079193988,-9.439552229910298,0.0008854691109744595,9.549549963290055,0.00035064582482391925,8.219454321078956e-05,-1.954089748323895e-05,-3.742135231732391e-05,8.845272532198578e-05,0.00018336318316869438,0.018351599923335016,0.0,0.0,7.804260530974716e-05
60,9.023474079290263,-9.533945185150476,0.0009829710163773086,9.444941869828492,0.00036833737849003423,8.871777390595526e-05,-1.2230768334120512e-05,8.700341277290136e-05,8.076610538410023e-05,0.0001748708018567413,0.021477000089362264,0.0,0.0,7.804260530974716e-05
61,9.085321892754038,-9.517091673162808,0.0009615210837593095,9.44172782043102,0.0003782488918067304,8.167497435351834e-05,-7.594037015223876e-06,5.9399597375886515e-05,8.30190401757136e-05,0.00017668723012320697,0.01436120003927499,0.0,0.0,7.804260530974716e-05
62,9.154759742978168,-9.71167092257862,0.0009984674517536562,9.423169927923794,0.00029248889004458364,9.94638103293255e-05,-4.817936132894829e-05,9.432119259145111e-05,8.374042226932943e-05,0.00017161425785161555,0.02093660004902631,0.0,0.0,7.804260530974716e-05
63,9.191925762844647,-9.399591715533864,0.0008992656440947046,9.442381257574244,0.00043547211301055193,7.632529741385952e-05,1.9367067579878494e-05,-1.5513025573454797e-05,8.763932419242337e-05,0.0001827817759476602,0.018030200037173927,0.0,0.0,7.632529741385952e-05
64,9.055203344261887,-9.82855722566215,0.0009227654814996284,9.428676929797097,0.00031211680770424906,7.241022103698924e-05,-4.057172918692231e-05,3.933904736186378e-06,7.931972504593432e-05,0.00016581552335992455,0.01802529999986291,0.0,0.0,7.241022103698924e-05
65,9.012510274845324,-9.940505316653477,0.0009196569971850709,9.42614061729044,0.0002859169099417208,7.337550050579011e-05,-5.3521762310992926e-05,-1.8138118775823386e-06,7.687674224143848e-05,0.0001612896885490045,0.027589099947363138,0.0,0.0,7.241022103698924e-05
66,9.033462062439764,-9.81342376475811,0.0009905228218076525,9.272136245440251,0.0003891756725493517,8.444974082522094e-05,-5.307855644787196e-06,8.986945613287389e-05,7.846776134101674e-05,0.00016415388381574303,0.017944600083865225,0.0,0.0,7.241022103698924e-05
67,9.190002526261999,-9.504979748508664,0.0009038535103702682,9.50100256266634,0.0003573885481758699,7.469301635865122e-05,-1.7041176761267707e-05,-1.5018820704426616e-05,8.674776472616941e-05,0.00017996430688071996,0.021630599978379905,0.0,0.0,7.241022103698924e-05
68,9.213220502282894,-9.73103955164394,0.0008914038196671862,9.403668285193415,0.00035322846811419636,7.868043030612171e-05,-2.1003957954235375e-05,-3.6156619898974895e-05,8.557622641092166e-05,0.00017198493878822774,0.014821200049482286,0.0,0.0,7.241022103698924e-05
69,9.083322571314694,-9.507471817418189,0.0008638789125381447,9.44344652053068,0.00035041176281137983,8.422706741839647e-05,-2.0024896002723835e-05,-5.687247175956145e-05,8.303425420308486e-05,0.00017697665316518396,0.017172700027003884,0.0,0.0,7.241022103698924e-05
70,9.191666535925929,-9.697584041718226,0.0009441260975320759,9.409616670961565,0.0003691395671298922,7.499963976442814e-05,-1.350661477772519e-05,2.8683256459771655e-05,8.511685882695019e-05,0.00017269184172619134,0.017979700001887977,0.0,0.0,7.241022103698924e-05
71,9.076129071514298,-9.500960938979771,0.0009547122316992181,9.444598231909612,0.0003766598659857657,8.004727715160698e-05,-8.147513653966598e-06,5.21475521964021e-05,8.284521027235314e-05,0.00017704883066471666,0.015039199963212013,0.0,0.0,7.241022103698924e-05
72,9.18922950189839,-9.690775794427712,0.0009024827917727917,9.410831025868749,0.000357328962741721,7.436213491018862e-05,-1.8753071344690397e-05,-2.0728355593746528e-05,8.509089821018279e-05,0.00017287621449213475,0.014933599974028766,0.0,0.0,7.241022103698924e-05
73,9.23263530327862,-9.599306915203865,0.0008837180151884538,9.538014506988874,0.00038197460027557153,7.945300603751093e-05,-7.071586423990084e-06,-4.5095359382685274e-05,8.744760270928964e-05,0.00017819750064518303,0.018852600012905896,0.0,0.0,7.241022103698924e-05
74,9.118736184362538,-9.640541718648192,0.0009345061534664298,9.37381835792367,0.00035609368941243223,7.435779843945056e-05,-1.8668091797735542e-05,2.309496449015569e-05,8.304276707349345e-05,0.00017262535402551293,0.016751599963754416,0.0,0.0,7.241022103698924e-05
75,9.106009474239649,-9.945383696052113,0.0009438279697617731,9.407196961312724,0.00026535491705511374,8.229179366026074e-05,-6.27894260105677e-05,2.347136614844203e-05,8.006141433725134e-05,0.0001628449681447819,0.014049499994143844,0.0,0.0,7.241022103698924e-05
76,9.176890412338773,-9.495105312124558,0.0009070640510864415,9.436224005728478,0.0004057016037183502,6.981661135796458e-05,4.992324647901114e-06,-8.671812793181743e-06,8.63254681462422e-05,0.00017927684530150145,0.014782499987632036,0.0,0.0,6.981661135796458e-05
77,9.100358251723506,-9.566399878030285,0.0008841426977461478,9.450604481832169,0.0003463122775711568,7.918527990113944e-05,-2.2508536858367734e-05,-3.560420373105444e-05,8.312638237839565e-05,0.00017550199117977172,0.01487519999500364,0.0,0.0,6.981661135796458e-05
78,9.175687586190504,-9.674626813072836,0.0009336290025695385,9.41678953786392,0.00036514479145711347,7.261671999003738e-05,-1.5081425772223156e-05,1.7434638721169904e-05,8.476524089928716e-05,0.00017318558820988983,0.023540099966339767,0.0,0.0,6.981661135796458e-05
79,9.09629628535884,-9.826862997065518,0.000936325481787664,9.325533380206426,0.0003611657938376764,7.135077612474561e-05,-1.820834404497873e-05,2.0976964151486754e-05,8.062329288804904e-05,0.0001655944943195209,0.02330550004262477,0.0,0.0,6.981661135796458e-05
80,9.059896023106626,-9.69550183220159,0.0009512332763910892,9.38158585873909,0.0003627601117102075,7.749156793579459e-05,-1.6258358300547116e-05,4.345165507402271e-05,8.055275247897953e-05,0.0001697035040706396,0.028038199990987778,0.0,0.0,6.981661135796458e-05
81,9.166596143109832,-9.691602851038141,0.0009110141265809938,9.405713121621059,0.00035827941381120614,7.110637670848519e-05,-1.831649205996655e-05,-9.490318916505203e-06,8.429851004621014e-05,0.00017232020036317408,0.02820349996909499,0.0,0.0,6.981661135796458e-05
82,9.1495333241414,-9.766160360937088,0.0009098131039432767,9.431356432163122,0.0003648696747990058,7.063428347464651e-05,-1.6200447134906426e-05,-1.3400945135799702e-05,8.311167766805738e-05,0.00016982406668830663,0.016089700045995414,0.0,0.0,6.981661135796458e-05
83,9.082120217493786,-9.768688685658146,0.0009011638953896633,9.394212009942557,0.00035570852609108155,7.223724969662726e-05,-2.0237752323737368e-05,-2.0061683244421147e-05,8.071470801951364e-05,0.00016793484974186867,0.020329700084403157,0.0,0.0,6.981661135796458e-05
84,9.213371208715163,-9.59081085706723,0.000903386782015587,9.368538650067562,0.000426173197198679,7.311760418815538e-05,1.3391054380917922e-05,-1.6196798242162913e-05,8.671848627272993e-05,0.00017616407421883196,0.021413200069218874,0.0,0.0,6.981661135796458e-05
85,9.08288272054121,-9.786951611158038,0.0009193742090899212,9.41815273084443,0.0003320766758657743,6.994731666054577e-05,-3.11292678816244e-05,4.216531124257017e-07,8.061717380769551e-05,0.00016762115410529077,0.017268699943087995,0.0,0.0,6.981661135796458e-05
86,9.186759336702236,-9.65798456727119,0.0009322724936056554,9.41257985828285,0.00037312873872172357,7.162925612647086e-05,-1.1304125109745655e-05,1.601959957042709e-05,8.528136822860688e-05,0.0001739119179546833,0.01819730002898723,0.0,0.0,6.981661135796458e-05
87,9.168447490840757,-9.677357787988907,0.0009268284889178568,9.409365484823297,0.00037008020151136115,6.998098251642659e-05,-1.2867312761954963e-05,9.708326615509577e-06,8.448545850114897e-05,0.00017286282673012465,0.020479700062423944,0.0,0.0,6.981661135796458e-05
88,9.201443751029952,-9.540008172233176,0.000893312110059732,9.51479132986573,0.0003712372340446027,7.673872460145503e-05,-1.1215511221962515e-05,-2.966415195260197e-05,8.685798093210906e-05,0.00017921726976055652,0.0176414999878034,0.0,0.0,6.981661135796458e-05
89,9.114697091851284,-9.776663402719858,0.000928798141735276,9.358653521396805,0.00036292829587388853,6.970623508095741e-05,-1.6979836800601333e-05,1.2151524060755037e-05,8.173214882845059e-05,0.00016796142153907567,0.02049370005261153,0.0,0.0,6.970623508095741e-05
90,9.110384272775537,-9.709292538933237,0.0009257370713281152,9.415787748361392,0.0003759831668961459,6.826494791312143e-05,-1.0555082553764805e-05,9.597380085324403e-06,8.222214819397777e-05,0.00017068517627194524,0.019819000037387013,0.0,0.0,6.826494791312143e-05
91,9.099141898708679,-9.712830476512256,0.0009286816602775395,9.417802673709458,0.0003795239175131338,6.864576425869018e-05,-9.002776096167509e-06,1.3415037756203674e-05,8.18068947410211e-05,0.00017035835480783135,0.015833800076507032,0.0,0.0,6.826494791312143e-05
92,9.111787471197625,-9.61198790023275,0.0009333076809197674,9.383916964298637,0.00037383830274720234,7.242032734211534e-05,-1.0410890354251023e-05,2.2695454390486702e-05,8.305635856231675e-05,0.00017351859423797578,0.021480799885466695,0.0,0.0,6.826494791312143e-05
93,9.14292779987624,-9.739180180313827,0.0009139246549141626,9.423054525286837,0.0003664391846899402,6.896066042827442e-05,-1.518781209597364e-05,-7.081421244947705e-06,8.310118573717773e-05,0.00017047222354449332,0.021379899932071567,0.0,0.0,6.826494791312143e-05
94,9.082665428112461,-9.7255194301109,0.0009111307623437098,9.41138352782388,0.0003671713693062785,6.811433559050784e-05,-1.4674184058094397e-05,-7.127271601348184e-06,8.112269279081374e-05,0.00016953320300672203,0.018085299991071224,0.0,0.0,6.811433559050784e-05
95,9.065509015566803,-9.735151758535299,0.0009079912170288802,9.411787136423996,0.000366589602865262,6.871262303320691e-05,-1.5035549040476326e-05,-1.0497335097170435e-05,8.044883725233376e-05,0.0001688687625573948,0.014488000073470175,0.0,0.0,6.811433559050784e-05
96,9.168143281440507,-9.591352734522914,0.0009152876634731609,9.399888600594526,0.00041921277232806703,6.794602086301893e-05,1.0170482710236683e-05,-8.782101303950185e-07,8.51863223942928e-05,0.0001755490666255355,0.0196579999756068,0.0,0.0,6.794602086301893e-05
97,9.185195393620367,-9.55223295919589,0.0009144703543498087,9.396235774544545,0.0004366399916205256,7.07037397660315e-05,1.8430722775519826e-05,-1.148348474089289e-06,8.609599899500608e-05,0.00017713988199830055,0.020508499932475388,0.0,0.0,6.794602086301893e-05
98,9.07063673728364,-9.921698002515736,0.0009308872664313284,9.367283163656898,0.00035099231191937786,6.91506065777503e-05,-2.389288056292571e-05,1.1279277714493219e-05,7.897509931353852e-05,0.00016245516599155962,0.02453690010588616,0.0,0.0,6.794602086301893e-05
99,9.115205915944074,-9.698153751838785,0.0009099888256609148,9.448305504892607,0.00038899122618203533,6.713416223647073e-05,-4.675983745983103e-06,-9.83319478109479e-06,8.252081170212477e-05,0.000171506660990417,0.019370099995285273,0.0,0.0,6.713416223647073e-05
100,9.115307680762632,-9.682451821662568,0.0009062269624460426,9.46623590159177,0.00039420381224366467,6.783736171200871e-05,-2.2162319055496482e-06,-1.4238110452424735e-05,8.267770317615941e-05,0.0001722174056340009,0.01801929995417595,0.0,0.0,6.713416223647073e-05
0,10.0,-10.0,0.0,10.0,0.0,0.00041285480256192386,-0.0001844415528466925,-0.0011707161320373416,0.00011004647240042686,0.00018621508206706494,0.03215270000509918,0.0,1.0,0.00041285480256192386
1,10.0,-10.0,0.0,10.0,0.0,0.00041285480256192386,-0.0001844415528466925,-0.0011707161320373416,0.00011004647240042686,0.00018621508206706494,0.025211300002411008,0.0,1.0,0.00041285480256192386
2,10.0,-10.0,0.0,10.0,0.00025,0.000384729792131111,-7.194155477918684e-05,-0.0011707161320373416,0.00011004647240042686,0.00018621508206706494,0.025326699949800968,0.0,1.0,0.000384729792131111
3,10.0,-10.0,0.00025,10.0,0.0,0.0003373622603248805,-0.0001844415528466925,-0.000868746021296829,0.00011004647240042686,0.00018621508206706494,0.09554010001011193,0.0,1.0,0.0003373622603248805
4,10.5,-10.0,0.0,10.0,0.0,0.0004249478515703231,-0.00018451093637850136,-0.001191958668641746,0.00012658270134124905,0.0001967390562640503,0.023310599965043366,0.0,1.0,0.0003373622603248805
5,10.0,-10.5,0.0,10.0,0.0,0.00041301280725747347,-0.00018952706886921078,-0.0011868815636262298,0.00010651804768713191,0.00016912457067519426,0.021062799962237477,0.0,1.0,0.0003373622603248805
6,10.0,-10.0,0.0,10.5,0.0,0.00042052881326526403,-0.00018573529087007046,-0.0011949234176427126,0.00010945566464215517,0.000192000821698457,0.01924589998088777,0.0,1.0,0.0003373622603248805
7,9.5,-10.2,0.0001,10.2,0.0001,0.0003624168748501688,-0.0001419002073816955,-0.0010445613879710436,9.199875057674944e-05,0.00017120715347118676,0.01756459998432547,0.0,1.0,0.0003373622603248805
8,9.8,-10.280000000000001,0.00014,9.580000000000002,0.00014,0.0003440413565840572,-0.0001232374634128064,-0.0009834892116487026,0.0001015858433675021,0.00016785284969955683,0.01764279999770224,0.0,1.0,0.0003373622603248805
9,9.719999999999999,-9.692,0.000196,9.911999999999999,0.000196,0.000323440384818241,-9.283252438763157e-05,-0.0009080951567739248,0.00010309709614375606,0.00018973667465616018,0.018560800002887845,0.0,1.0,0.000323440384818241
